x-axis,1,2,F1
second,Volt,Volt,Volt
-1.140000E-03,-393.969845E-03,+51.568592E-03,-451.594515E-03
-1.135000E-03,-397.989945E-03,+56.875125E-03,-448.851839E-03
-1.130000E-03,-381.909544E-03,+58.201758E-03,-439.452669E-03
-1.125000E-03,-369.849242E-03,+60.191708E-03,-434.703035E-03
-1.120000E-03,-353.768840E-03,+67.488190E-03,-429.953401E-03
-1.115000E-03,-347.738690E-03,+70.804773E-03,-422.586213E-03
-1.110000E-03,-333.668338E-03,+72.794723E-03,-411.155060E-03
-1.105000E-03,-323.618087E-03,+76.111306E-03,-399.748932E-03
-1.100000E-03,-305.527635E-03,+80.754522E-03,-392.356720E-03
-1.095000E-03,-297.487434E-03,+83.407788E-03,-381.586212E-03
-1.090000E-03,-285.427133E-03,+86.061054E-03,-376.200958E-03
-1.085000E-03,-273.366831E-03,+91.367587E-03,-362.787872E-03
-1.080000E-03,-265.326630E-03,+91.367587E-03,-349.374785E-03
-1.075000E-03,-243.216078E-03,+98.664069E-03,-345.971465E-03
-1.070000E-03,-233.165827E-03,+100.654019E-03,-333.219023E-03
-1.065000E-03,-219.095475E-03,+103.970602E-03,-321.152250E-03
-1.060000E-03,-201.005023E-03,+104.633918E-03,-314.420683E-03
-1.055000E-03,-190.954772E-03,+107.950501E-03,-294.986722E-03
-1.050000E-03,-176.884420E-03,+109.940451E-03,-282.259305E-03
-1.045000E-03,-160.804018E-03,+112.593717E-03,-273.520779E-03
-1.040000E-03,-152.763817E-03,+117.900250E-03,-260.768338E-03
-1.035000E-03,-130.653265E-03,+117.900250E-03,-244.712673E-03
-1.030000E-03,-112.562813E-03,+119.226883E-03,-235.313503E-03
-1.025000E-03,-104.522612E-03,+120.553516E-03,-221.925441E-03
-1.020000E-03,-88.442210E-03,+123.206783E-03,-201.830836E-03
-1.015000E-03,-64.321607E-03,+125.860049E-03,-196.445582E-03
-1.010000E-03,-48.241206E-03,+125.860049E-03,-183.032496E-03
-1.005000E-03,-40.201005E-03,+126.523366E-03,-166.976831E-03
-1.000000E-03,-32.160804E-03,+128.513315E-03,-161.591577E-03
-995.000E-06,-8.040201E-03,+130.503265E-03,-137.508080E-03
-990.000E-06,+16.080402E-03,+131.166582E-03,-122.773705E-03
-985.000E-06,+24.120603E-03,+133.819848E-03,-108.039329E-03
-980.000E-06,+40.201005E-03,+133.819848E-03,-91.983665E-03
-975.000E-06,+56.281406E-03,+134.483164E-03,-84.591453E-03
-970.000E-06,+76.381909E-03,+133.819848E-03,-66.528830E-03
-965.000E-06,+82.412059E-03,+133.819848E-03,-54.487082E-03
-960.000E-06,+96.482411E-03,+133.819848E-03,-30.403585E-03
-955.000E-06,+114.572863E-03,+133.819848E-03,-22.375753E-03
-950.000E-06,+132.663315E-03,+135.146481E-03,-6.320088E-03
-945.000E-06,+150.753767E-03,+136.473114E-03,+9.735576E-03
-940.000E-06,+160.804018E-03,+133.819848E-03,+17.763408E-03
-935.000E-06,+176.884420E-03,+133.819848E-03,+36.461651E-03
-930.000E-06,+188.944722E-03,+136.473114E-03,+49.874737E-03
-925.000E-06,+209.045224E-03,+131.829898E-03,+74.593854E-03
-920.000E-06,+225.125626E-03,+131.166582E-03,+84.628645E-03
-915.000E-06,+229.145726E-03,+131.829898E-03,+94.663435E-03
-910.000E-06,+249.246228E-03,+131.166582E-03,+115.368636E-03
-905.000E-06,+263.316580E-03,+126.523366E-03,+129.392318E-03
-900.000E-06,+273.366831E-03,+128.513315E-03,+143.466049E-03
-895.000E-06,+281.407032E-03,+125.860049E-03,+154.136459E-03
-890.000E-06,+297.487434E-03,+127.186682E-03,+171.513413E-03
-885.000E-06,+311.557786E-03,+122.543466E-03,+183.505112E-03
-880.000E-06,+321.608037E-03,+120.553516E-03,+194.175523E-03
-875.000E-06,+331.658288E-03,+117.900250E-03,+210.231187E-03
-870.000E-06,+345.728640E-03,+119.226883E-03,+227.608141E-03
-865.000E-06,+359.798991E-03,+113.257034E-03,+239.599840E-03
-860.000E-06,+361.809041E-03,+115.246984E-03,+247.627673E-03
-855.000E-06,+371.859292E-03,+107.950501E-03,+260.280017E-03
-850.000E-06,+381.909544E-03,+107.287185E-03,+276.996326E-03
-845.000E-06,+399.999996E-03,+106.623868E-03,+287.666736E-03
-840.000E-06,+402.010046E-03,+101.980652E-03,+300.979725E-03
-835.000E-06,+418.090448E-03,+99.327386E-03,+310.989491E-03
-830.000E-06,+418.090448E-03,+95.347486E-03,+325.013173E-03
-825.000E-06,+422.110548E-03,+95.347486E-03,+331.009023E-03
-820.000E-06,+434.170850E-03,+88.714321E-03,+343.661367E-03
-815.000E-06,+442.211051E-03,+85.397738E-03,+346.964589E-03
-810.000E-06,+442.211051E-03,+83.407788E-03,+358.295644E-03
-805.000E-06,+456.281402E-03,+80.091205E-03,+370.287344E-03
-800.000E-06,+466.331653E-03,+78.101255E-03,+380.957754E-03
-795.000E-06,+466.331653E-03,+72.794723E-03,+383.600333E-03
-790.000E-06,+462.311553E-03,+68.814823E-03,+396.913321E-03
-785.000E-06,+476.381904E-03,+64.834924E-03,+401.562858E-03
-780.000E-06,+482.412055E-03,+59.528391E-03,+412.868888E-03
-775.000E-06,+482.412055E-03,+57.538442E-03,+417.518424E-03
-770.000E-06,+482.412055E-03,+56.875125E-03,+426.181877E-03
-765.000E-06,+484.422105E-03,+48.915326E-03,+431.467033E-03
-760.000E-06,+490.452256E-03,+46.262060E-03,+436.752190E-03
-755.000E-06,+490.452256E-03,+44.935427E-03,+437.412834E-03
-750.000E-06,+482.412055E-03,+36.975628E-03,+444.679924E-03
-745.000E-06,+490.452256E-03,+32.995728E-03,+453.343377E-03
-740.000E-06,+482.412055E-03,+30.342462E-03,+457.992913E-03
-735.000E-06,+488.442206E-03,+25.035929E-03,+455.250237E-03
-730.000E-06,+490.452256E-03,+22.382663E-03,+460.535393E-03
-725.000E-06,+480.402005E-03,+17.076130E-03,+463.838616E-03
-720.000E-06,+482.412055E-03,+9.116332E-03,+463.077874E-03
-715.000E-06,+482.412055E-03,+6.463065E-03,+465.720452E-03
-710.000E-06,+482.412055E-03,+3.809799E-03,+469.684319E-03
-705.000E-06,+474.371854E-03,-2.160050E-03,+465.620354E-03
-700.000E-06,+466.331653E-03,-6.803266E-03,+468.262933E-03
-695.000E-06,+466.331653E-03,-7.466583E-03,+471.541131E-03
-690.000E-06,+454.271352E-03,-14.763065E-03,+466.791497E-03
-685.000E-06,+450.251251E-03,-19.406281E-03,+467.402093E-03
-680.000E-06,+442.211051E-03,-22.722864E-03,+462.677483E-03
-675.000E-06,+442.211051E-03,-24.712814E-03,+465.980706E-03
-670.000E-06,+434.170850E-03,-29.356030E-03,+459.884759E-03
-665.000E-06,+424.120598E-03,-33.335929E-03,+451.806877E-03
-660.000E-06,+418.090448E-03,-38.642462E-03,+454.449456E-03
-655.000E-06,+410.050247E-03,-41.959045E-03,+447.717888E-03
-650.000E-06,+402.010046E-03,-49.255527E-03,+444.950188E-03
-645.000E-06,+393.969845E-03,-51.245477E-03,+435.551018E-03
-640.000E-06,+377.889443E-03,-51.908793E-03,+438.193596E-03
-635.000E-06,+369.849242E-03,-60.531909E-03,+427.423088E-03
-630.000E-06,+361.809041E-03,-62.521859E-03,+423.359123E-03
-625.000E-06,+353.768840E-03,-67.828391E-03,+417.288200E-03
-620.000E-06,+337.688439E-03,-70.481658E-03,+408.524650E-03
-615.000E-06,+329.648238E-03,-75.788190E-03,+403.139396E-03
-610.000E-06,+317.587936E-03,-79.768090E-03,+389.726309E-03
-605.000E-06,+305.527635E-03,-81.094723E-03,+386.983634E-03
-600.000E-06,+297.487434E-03,-86.401255E-03,+373.570547E-03
-595.000E-06,+281.407032E-03,-90.381155E-03,+368.185293E-03
-590.000E-06,+269.346731E-03,-93.034421E-03,+354.772207E-03
-585.000E-06,+257.286429E-03,-95.024371E-03,+348.040639E-03
-580.000E-06,+241.206028E-03,-99.667587E-03,+330.588612E-03
-575.000E-06,+233.165827E-03,-100.330903E-03,+325.203358E-03
-570.000E-06,+213.065324E-03,-103.647486E-03,+311.790272E-03
-565.000E-06,+207.035174E-03,-106.964069E-03,+306.405018E-03
-560.000E-06,+184.924621E-03,-110.280652E-03,+292.991932E-03
-555.000E-06,+166.834169E-03,-112.270602E-03,+281.560779E-03
-550.000E-06,+160.804018E-03,-115.587185E-03,+274.193591E-03
-545.000E-06,+138.693466E-03,-118.240451E-03,+260.780505E-03
-540.000E-06,+128.643215E-03,-118.240451E-03,+247.367419E-03
-535.000E-06,+106.532662E-03,-120.893717E-03,+233.954332E-03
-530.000E-06,+96.482411E-03,-124.873617E-03,+219.219957E-03
-525.000E-06,+80.402009E-03,-126.200250E-03,+205.146226E-03
-520.000E-06,+64.321607E-03,-126.200250E-03,+191.072495E-03
-515.000E-06,+50.251256E-03,-130.843466E-03,+177.659409E-03
-510.000E-06,+36.180904E-03,-131.506782E-03,+162.925034E-03
-505.000E-06,+24.120603E-03,-131.506782E-03,+146.208725E-03
-500.000E-06,+8.040201E-03,-134.160049E-03,+140.162826E-03
-495.000E-06,-14.070352E-03,-134.160049E-03,+116.079329E-03
-490.000E-06,-24.120603E-03,-134.160049E-03,+106.680159E-03
-485.000E-06,-46.231155E-03,-136.813315E-03,+93.292097E-03
-480.000E-06,-56.281406E-03,-136.813315E-03,+81.225324E-03
-475.000E-06,-72.361808E-03,-138.139948E-03,+63.162702E-03
-470.000E-06,-88.442210E-03,-139.466581E-03,+49.113995E-03
-465.000E-06,-106.532662E-03,-140.129898E-03,+35.040264E-03
-460.000E-06,-120.603014E-03,-139.466581E-03,+19.645244E-03
-455.000E-06,-130.653265E-03,-139.466581E-03,+947.002E-06
-450.000E-06,-144.723617E-03,-140.793215E-03,-13.787374E-03
-445.000E-06,-162.814069E-03,-139.466581E-03,-31.164327E-03
-440.000E-06,-184.924621E-03,-136.813315E-03,-47.219992E-03
-435.000E-06,-186.934671E-03,-137.476632E-03,-55.908469E-03
-430.000E-06,-205.025123E-03,-136.813315E-03,-72.624778E-03
-425.000E-06,-217.085425E-03,-138.803265E-03,-81.338279E-03
-420.000E-06,-241.206028E-03,-136.813315E-03,-106.057396E-03
-415.000E-06,-249.246228E-03,-134.160049E-03,-116.067162E-03
-410.000E-06,-261.306530E-03,-134.160049E-03,-132.783471E-03
-405.000E-06,-275.376881E-03,-134.160049E-03,-146.857202E-03
-400.000E-06,-281.407032E-03,-134.160049E-03,-156.866967E-03
-395.000E-06,-303.517585E-03,-131.506782E-03,-173.583277E-03
-390.000E-06,-321.608037E-03,-128.853516E-03,-192.942164E-03
-385.000E-06,-329.648238E-03,-126.863566E-03,-202.291285E-03
-380.000E-06,-337.688439E-03,-126.200250E-03,-220.989528E-03
-375.000E-06,-353.768840E-03,-125.536933E-03,-229.678005E-03
-370.000E-06,-361.809041E-03,-122.220350E-03,-239.687771E-03
-365.000E-06,-369.849242E-03,-118.903768E-03,-253.025784E-03
-360.000E-06,-385.929644E-03,-115.587185E-03,-269.056424E-03
-355.000E-06,-395.979895E-03,-112.933918E-03,-279.726834E-03
-350.000E-06,-402.010046E-03,-110.280652E-03,-294.411161E-03
-345.000E-06,-410.050247E-03,-107.627386E-03,-301.067655E-03
-340.000E-06,-418.090448E-03,-107.627386E-03,-314.380644E-03
-335.000E-06,-424.120598E-03,-104.310803E-03,-328.429350E-03
-330.000E-06,-434.170850E-03,-102.320853E-03,-337.092803E-03
-325.000E-06,-442.211051E-03,-97.014321E-03,-352.412749E-03
-320.000E-06,-450.251251E-03,-94.361054E-03,-362.447540E-03
-315.000E-06,-466.331653E-03,-91.044471E-03,-369.739654E-03
-310.000E-06,-462.311553E-03,-86.401255E-03,-378.403106E-03
-305.000E-06,-468.341704E-03,-85.737939E-03,-383.052643E-03
-300.000E-06,-474.371854E-03,-81.094723E-03,-394.358673E-03
-295.000E-06,-482.412055E-03,-76.451507E-03,-405.029084E-03
-290.000E-06,-482.412055E-03,-73.134924E-03,-407.671662E-03
-285.000E-06,-494.472357E-03,-70.481658E-03,-420.984651E-03
-280.000E-06,-498.492457E-03,-67.828391E-03,-423.627229E-03
-275.000E-06,-498.492457E-03,-61.858542E-03,-436.940217E-03
-270.000E-06,-498.492457E-03,-59.868592E-03,-444.918001E-03
-265.000E-06,-504.522608E-03,-55.225376E-03,-450.253206E-03
-260.000E-06,-498.492457E-03,-51.908793E-03,-447.510530E-03
-255.000E-06,-506.532658E-03,-46.602261E-03,-460.823519E-03
-250.000E-06,-502.512557E-03,-41.295728E-03,-459.452181E-03
-245.000E-06,-506.532658E-03,-39.305778E-03,-468.751253E-03
-240.000E-06,-514.572859E-03,-33.335929E-03,-471.393832E-03
-235.000E-06,-500.502507E-03,-30.019346E-03,-476.678988E-03
-230.000E-06,-502.512557E-03,-26.702764E-03,-481.964144E-03
-225.000E-06,-498.492457E-03,-20.732914E-03,-484.606723E-03
-220.000E-06,-498.492457E-03,-17.416331E-03,-479.221469E-03
-215.000E-06,-490.452256E-03,-10.119849E-03,-487.149203E-03
-210.000E-06,-490.452256E-03,-8.129899E-03,-485.777865E-03
-205.000E-06,-488.442206E-03,-2.160050E-03,-487.049105E-03
-200.000E-06,-482.412055E-03,+1.156533E-03,-481.663851E-03
-195.000E-06,-474.371854E-03,+6.463065E-03,-486.949008E-03
-190.000E-06,-474.371854E-03,+7.789698E-03,-486.898959E-03
-185.000E-06,-466.331653E-03,+13.759548E-03,-486.823886E-03
-180.000E-06,-466.331653E-03,+17.076130E-03,-476.078402E-03
-175.000E-06,-456.281402E-03,+22.382663E-03,-478.720980E-03
-170.000E-06,-450.251251E-03,+23.709296E-03,-475.978304E-03
-165.000E-06,-442.211051E-03,+29.679145E-03,-478.620883E-03
-160.000E-06,-442.211051E-03,+32.995728E-03,-475.878207E-03
-155.000E-06,-430.150749E-03,+38.302261E-03,-471.128573E-03
-150.000E-06,-418.090448E-03,+43.608794E-03,-461.043734E-03
-145.000E-06,-410.050247E-03,+46.262060E-03,-456.979769E-03
-140.000E-06,-402.010046E-03,+51.568592E-03,-451.594515E-03
-135.000E-06,-391.959795E-03,+54.221859E-03,-448.851839E-03
-130.000E-06,-373.869343E-03,+56.875125E-03,-439.452669E-03
-125.000E-06,-375.879393E-03,+62.181658E-03,-438.056306E-03
-120.000E-06,-361.809041E-03,+64.834924E-03,-427.310823E-03
-115.000E-06,-345.728640E-03,+68.151507E-03,-421.900544E-03
-110.000E-06,-333.668338E-03,+72.794723E-03,-411.155060E-03
-105.000E-06,-323.618087E-03,+77.437939E-03,-403.762848E-03
-100.000E-06,-313.567836E-03,+83.407788E-03,-394.999298E-03
-95.000E-06,-297.487434E-03,+86.061054E-03,-387.607086E-03
-90.000E-06,-285.427133E-03,+87.387688E-03,-376.200958E-03
-85.000E-06,-265.326630E-03,+91.367587E-03,-362.787872E-03
-80.000E-06,-257.286429E-03,+94.020853E-03,-360.045196E-03
-75.000E-06,-247.236178E-03,+94.684170E-03,-344.650176E-03
-70.000E-06,-237.185927E-03,+99.327386E-03,-331.897734E-03
-65.000E-06,-217.085425E-03,+101.980652E-03,-321.812895E-03
-60.000E-06,-201.005023E-03,+104.633918E-03,-314.420683E-03
-55.000E-06,-184.924621E-03,+107.950501E-03,-301.007596E-03
-50.000E-06,-172.864320E-03,+109.940451E-03,-284.951932E-03
-45.000E-06,-160.804018E-03,+111.930401E-03,-274.181424E-03
-40.000E-06,-144.723617E-03,+115.246984E-03,-258.125759E-03
-35.000E-06,-128.643215E-03,+120.553516E-03,-249.362209E-03
-30.000E-06,-108.542712E-03,+120.553516E-03,-232.620876E-03
-25.000E-06,-104.522612E-03,+120.553516E-03,-225.914333E-03
-20.000E-06,-88.442210E-03,+125.860049E-03,-212.501246E-03
-15.000E-06,-70.351758E-03,+125.860049E-03,-195.099268E-03
-10.000E-06,-48.241206E-03,+127.186682E-03,-183.032496E-03
-5.000E-06,-34.170854E-03,+126.523366E-03,-166.976831E-03
-0.0E+00,-24.120603E-03,+125.860049E-03,-150.921167E-03
+5.000E-06,-2.010050E-03,+128.513315E-03,-137.508080E-03
+10.000E-06,+12.060301E-03,+129.839948E-03,-121.452416E-03
+15.000E-06,+18.090452E-03,+131.166582E-03,-106.057396E-03
+20.000E-06,+40.201005E-03,+131.166582E-03,-100.011497E-03
+25.000E-06,+56.281406E-03,+133.819848E-03,-78.595603E-03
+30.000E-06,+72.361808E-03,+135.146481E-03,-66.528830E-03
+35.000E-06,+88.442210E-03,+136.473114E-03,-54.487082E-03
+40.000E-06,+96.482411E-03,+133.819848E-03,-38.431417E-03
+45.000E-06,+120.603014E-03,+133.819848E-03,-22.375753E-03
+50.000E-06,+132.663315E-03,+135.146481E-03,-3.627461E-03
+55.000E-06,+144.723617E-03,+136.473114E-03,+9.735576E-03
+60.000E-06,+160.804018E-03,+133.819848E-03,+25.791241E-03
+65.000E-06,+174.874370E-03,+133.819848E-03,+36.461651E-03
+70.000E-06,+184.924621E-03,+132.493215E-03,+51.196027E-03
+75.000E-06,+201.005023E-03,+136.473114E-03,+65.930402E-03
+80.000E-06,+217.085425E-03,+131.166582E-03,+84.628645E-03
+85.000E-06,+231.155776E-03,+132.493215E-03,+100.684309E-03
+90.000E-06,+249.246228E-03,+131.166582E-03,+115.368636E-03
+95.000E-06,+259.296480E-03,+128.513315E-03,+127.410384E-03
+100.000E-06,+273.366831E-03,+128.513315E-03,+146.108627E-03
+105.000E-06,+293.467334E-03,+128.513315E-03,+162.164291E-03
+110.000E-06,+297.487434E-03,+124.533416E-03,+168.820786E-03
+115.000E-06,+313.567836E-03,+123.870099E-03,+182.844468E-03
+120.000E-06,+321.608037E-03,+123.206783E-03,+199.560777E-03
+125.000E-06,+335.678388E-03,+118.563567E-03,+208.249254E-03
+130.000E-06,+349.748740E-03,+115.246984E-03,+228.929430E-03
+135.000E-06,+353.768840E-03,+112.593717E-03,+239.599840E-03
+140.000E-06,+369.849242E-03,+109.940451E-03,+250.270251E-03
+145.000E-06,+371.859292E-03,+107.287185E-03,+260.280017E-03
+150.000E-06,+381.909544E-03,+105.960552E-03,+272.982410E-03
+155.000E-06,+399.999996E-03,+105.297235E-03,+287.666736E-03
+160.000E-06,+410.050247E-03,+101.980652E-03,+298.337147E-03
+165.000E-06,+416.080398E-03,+100.654019E-03,+309.007557E-03
+170.000E-06,+418.090448E-03,+96.674120E-03,+322.320546E-03
+175.000E-06,+430.150749E-03,+92.030904E-03,+332.990956E-03
+180.000E-06,+434.170850E-03,+88.714321E-03,+341.018788E-03
+185.000E-06,+442.211051E-03,+86.061054E-03,+354.331777E-03
+190.000E-06,+446.231151E-03,+82.081155E-03,+362.309561E-03
+195.000E-06,+450.251251E-03,+80.091205E-03,+370.287344E-03
+200.000E-06,+458.291452E-03,+75.447989E-03,+380.957754E-03
+205.000E-06,+458.291452E-03,+73.458039E-03,+387.589224E-03
+210.000E-06,+466.331653E-03,+68.814823E-03,+396.913321E-03
+215.000E-06,+472.361804E-03,+63.508291E-03,+401.562858E-03
+220.000E-06,+474.371854E-03,+62.181658E-03,+410.226310E-03
+225.000E-06,+474.371854E-03,+56.211808E-03,+417.518424E-03
+230.000E-06,+486.432156E-03,+52.895226E-03,+427.503166E-03
+235.000E-06,+482.412055E-03,+51.568592E-03,+431.467033E-03
+240.000E-06,+482.412055E-03,+46.262060E-03,+436.752190E-03
+245.000E-06,+490.452256E-03,+42.945477E-03,+445.415642E-03
+250.000E-06,+490.452256E-03,+39.628894E-03,+446.051262E-03
+255.000E-06,+492.462306E-03,+32.995728E-03,+449.329460E-03
+260.000E-06,+490.452256E-03,+30.342462E-03,+452.607659E-03
+265.000E-06,+488.442206E-03,+27.689196E-03,+455.250237E-03
+270.000E-06,+486.432156E-03,+21.056030E-03,+460.535393E-03
+275.000E-06,+482.412055E-03,+15.086181E-03,+465.820550E-03
+280.000E-06,+474.371854E-03,+11.769598E-03,+460.435296E-03
+285.000E-06,+482.412055E-03,+7.126382E-03,+465.720452E-03
+290.000E-06,+474.371854E-03,+3.809799E-03,+464.349114E-03
+295.000E-06,+472.361804E-03,-1.496734E-03,+465.620354E-03
+300.000E-06,+466.331653E-03,-1.496734E-03,+460.235100E-03
+305.000E-06,+466.331653E-03,-10.119849E-03,+465.520257E-03
+310.000E-06,+458.291452E-03,-13.436432E-03,+466.791497E-03
+315.000E-06,+450.251251E-03,-20.069598E-03,+467.402093E-03
+320.000E-06,+442.211051E-03,-22.722864E-03,+470.705315E-03
+325.000E-06,+442.211051E-03,-27.366080E-03,+465.955682E-03
+330.000E-06,+438.190950E-03,-29.356030E-03,+462.577386E-03
+335.000E-06,+426.130649E-03,-33.999246E-03,+453.153191E-03
+340.000E-06,+426.130649E-03,-38.642462E-03,+454.449456E-03
+345.000E-06,+402.010046E-03,-41.295728E-03,+451.706780E-03
+350.000E-06,+402.010046E-03,-45.275628E-03,+442.307610E-03
+355.000E-06,+393.969845E-03,-49.918844E-03,+441.571892E-03
+360.000E-06,+377.889443E-03,-51.908793E-03,+430.165764E-03
+365.000E-06,+377.889443E-03,-61.858542E-03,+427.423088E-03
+370.000E-06,+357.788941E-03,-62.521859E-03,+419.345207E-03
+375.000E-06,+353.768840E-03,-67.165075E-03,+419.295158E-03
+380.000E-06,+337.688439E-03,-70.481658E-03,+408.524650E-03
+385.000E-06,+329.648238E-03,-75.788190E-03,+397.118521E-03
+390.000E-06,+321.608037E-03,-78.441456E-03,+393.740225E-03
+395.000E-06,+305.527635E-03,-81.094723E-03,+386.983634E-03
+400.000E-06,+289.447233E-03,-83.747989E-03,+373.570547E-03
+405.000E-06,+287.437183E-03,-87.727888E-03,+368.185293E-03
+410.000E-06,+273.366831E-03,-93.034421E-03,+358.786123E-03
+415.000E-06,+255.276379E-03,-97.014321E-03,+342.019765E-03
+420.000E-06,+241.206028E-03,-99.667587E-03,+338.616445E-03
+425.000E-06,+225.125626E-03,-100.330903E-03,+325.203358E-03
+430.000E-06,+217.085425E-03,-104.974119E-03,+311.790272E-03
+435.000E-06,+207.035174E-03,-105.637436E-03,+306.405018E-03
+440.000E-06,+176.884420E-03,-107.627386E-03,+292.991932E-03
+445.000E-06,+176.884420E-03,-113.597235E-03,+280.239490E-03
+450.000E-06,+152.763817E-03,-116.913818E-03,+266.165759E-03
+455.000E-06,+150.753767E-03,-115.587185E-03,+258.773547E-03
+460.000E-06,+128.643215E-03,-120.893717E-03,+247.367419E-03
+465.000E-06,+110.552763E-03,-123.546984E-03,+231.947374E-03
+470.000E-06,+92.462311E-03,-124.873617E-03,+220.541246E-03
+475.000E-06,+78.391959E-03,-124.210300E-03,+205.146226E-03
+480.000E-06,+72.361808E-03,-126.200250E-03,+191.072495E-03
+485.000E-06,+48.241206E-03,-130.843466E-03,+177.659409E-03
+490.000E-06,+32.160804E-03,-131.506782E-03,+161.603744E-03
+495.000E-06,+18.090452E-03,-132.170099E-03,+147.530014E-03
+500.000E-06,+0.0E+00,-131.506782E-03,+132.134994E-03
+505.000E-06,-10.050251E-03,-136.149999E-03,+116.079329E-03
+510.000E-06,-24.120603E-03,-135.486682E-03,+106.680159E-03
+515.000E-06,-42.211055E-03,-137.476632E-03,+91.260115E-03
+520.000E-06,-56.281406E-03,-136.813315E-03,+81.225324E-03
+525.000E-06,-70.351758E-03,-139.466581E-03,+65.169660E-03
+530.000E-06,-88.442210E-03,-139.466581E-03,+45.100079E-03
+535.000E-06,-106.532662E-03,-136.813315E-03,+33.058331E-03
+540.000E-06,-120.603014E-03,-139.466581E-03,+17.002666E-03
+545.000E-06,-130.653265E-03,-140.793215E-03,+947.002E-06
+550.000E-06,-148.743717E-03,-139.466581E-03,-15.108663E-03
+555.000E-06,-154.773868E-03,-141.456531E-03,-23.161519E-03
+560.000E-06,-176.884420E-03,-136.813315E-03,-47.219992E-03
+565.000E-06,-192.964822E-03,-137.476632E-03,-55.247824E-03
+570.000E-06,-205.025123E-03,-139.466581E-03,-71.303489E-03
+575.000E-06,-225.125626E-03,-139.466581E-03,-87.359153E-03
+580.000E-06,-233.165827E-03,-136.813315E-03,-106.057396E-03
+585.000E-06,-255.276379E-03,-137.476632E-03,-116.092186E-03
+590.000E-06,-265.326630E-03,-135.486682E-03,-130.140893E-03
+595.000E-06,-279.396982E-03,-134.823365E-03,-146.196557E-03
+600.000E-06,-289.447233E-03,-131.506782E-03,-164.894800E-03
+605.000E-06,-303.517585E-03,-130.843466E-03,-175.565210E-03
+610.000E-06,-317.587936E-03,-128.853516E-03,-186.235621E-03
+615.000E-06,-327.638187E-03,-124.873617E-03,-198.252345E-03
+620.000E-06,-337.688439E-03,-123.546984E-03,-220.989528E-03
+625.000E-06,-345.728640E-03,-123.546984E-03,-231.659938E-03
+630.000E-06,-361.809041E-03,-123.546984E-03,-239.687771E-03
+635.000E-06,-371.859293E-03,-120.230401E-03,-250.358181E-03
+640.000E-06,-385.929644E-03,-118.240451E-03,-269.056424E-03
+645.000E-06,-393.969845E-03,-115.587185E-03,-279.726834E-03
+650.000E-06,-402.010046E-03,-112.933918E-03,-290.397245E-03
+655.000E-06,-412.060297E-03,-107.627386E-03,-303.074613E-03
+660.000E-06,-426.130649E-03,-104.974119E-03,-319.765898E-03
+665.000E-06,-428.140699E-03,-102.320853E-03,-330.436308E-03
+670.000E-06,-434.170850E-03,-102.320853E-03,-341.106719E-03
+675.000E-06,-442.211051E-03,-99.004270E-03,-343.749297E-03
+680.000E-06,-458.291452E-03,-94.361054E-03,-357.062285E-03
+685.000E-06,-458.291452E-03,-91.707788E-03,-369.714630E-03
+690.000E-06,-466.331653E-03,-89.054522E-03,-378.403106E-03
+695.000E-06,-472.361804E-03,-84.411306E-03,-387.066559E-03
+700.000E-06,-474.371854E-03,-83.747989E-03,-394.358673E-03
+705.000E-06,-482.412055E-03,-78.441456E-03,-405.029084E-03
+710.000E-06,-486.432156E-03,-74.461557E-03,-417.020783E-03
+715.000E-06,-490.452256E-03,-68.491708E-03,-427.005525E-03
+720.000E-06,-490.452256E-03,-65.175125E-03,-431.655061E-03
+725.000E-06,-498.492457E-03,-62.521859E-03,-436.940217E-03
+730.000E-06,-498.492457E-03,-59.868592E-03,-444.918001E-03
+735.000E-06,-498.492457E-03,-54.562060E-03,-444.867952E-03
+740.000E-06,-498.492457E-03,-51.908793E-03,-455.538362E-03
+745.000E-06,-504.522608E-03,-46.602261E-03,-460.823519E-03
+750.000E-06,-502.512557E-03,-42.622361E-03,-464.787386E-03
+755.000E-06,-498.492457E-03,-35.989196E-03,-468.751253E-03
+760.000E-06,-498.492457E-03,-33.335929E-03,-466.008578E-03
+765.000E-06,-500.502507E-03,-30.019346E-03,-476.678988E-03
+770.000E-06,-498.492457E-03,-24.049497E-03,-477.950228E-03
+775.000E-06,-492.462306E-03,-20.732914E-03,-476.578890E-03
+780.000E-06,-498.492457E-03,-17.416331E-03,-481.864047E-03
+785.000E-06,-498.492457E-03,-12.109799E-03,-485.167269E-03
+790.000E-06,-490.452256E-03,-8.129899E-03,-489.791781E-03
+795.000E-06,-488.442206E-03,-4.150000E-03,-487.049105E-03
+800.000E-06,-482.412055E-03,+1.156533E-03,-489.691684E-03
+805.000E-06,-486.432156E-03,+4.473116E-03,-486.949008E-03
+810.000E-06,-474.371854E-03,+9.116332E-03,-482.885043E-03
+815.000E-06,-468.341704E-03,+13.759548E-03,-486.848910E-03
+820.000E-06,-458.291452E-03,+14.422864E-03,-484.106234E-03
+825.000E-06,-452.261302E-03,+20.392713E-03,-478.720980E-03
+830.000E-06,-450.251251E-03,+25.035929E-03,-479.992221E-03
+835.000E-06,-436.180900E-03,+29.015829E-03,-470.593050E-03
+840.000E-06,-434.170850E-03,+35.648995E-03,-475.878207E-03
+845.000E-06,-426.130649E-03,+37.638944E-03,-470.467928E-03
